 0.193866 -0.246024 6500 0.00114073 -3.0311e-06 3.95847e-08 -0.027157 -0.464856 -0.254346 0.238393 -6500 0.000228417 -1.30401e-06 1.37378e-08 -0.0323417 -1.27688
 -0.0434672 -0.250307 6500 0.000321817 1.6055e-06 1.14333e-08 -0.12716 -0.104047 0.110466 0.241444 -6500 0.000439372 1.17707e-06 1.95826e-08 -0.135439 -0.388507
 -1
 -1
 -1
 -1
 -1
 -0.120285 0.467131 6500 0.000976935 -5.20124e-06 3.93742e-08 -0.0331209 0.613609 0.0946799 -0.471467 -6500 0.000282457 1.3578e-06 9.83009e-09 -0.0424935 -0.0491188
 -1
 -0.0776335 0.220292 6500 0.000221036 -4.40686e-07 8.03026e-09 0.0541699 -0.118277 0.167785 -0.203505 -6500 0.00108439 4.18465e-06 3.61752e-08 0.0465057 0.0637915
 -1
 -0.140085 0.230635 6500 0.000129087 5.47434e-07 4.59214e-09 -0.00694676 -0.190734 0.211463 -0.218065 -6500 0.00140702 5.80123e-06 4.77995e-08 -0.0205889 -0.61077
 0.0324876 -0.268577 6500 0.000322742 -7.3845e-07 1.6758e-08 -0.0382914 -0.465207 -0.0434764 0.295025 -6500 0.000930884 3.87166e-06 3.20304e-08 -0.0419841 -0.630438
 -1
 -0.0463411 -0.278279 6500 0.000361418 -1.08232e-06 2.06479e-08 -0.0168859 0.557529 0.0892782 0.291281 -6500 0.000304131 -2.39602e-07 1.34895e-08 -0.0186625 0.388979
 -1.97457 -0.320544 6500 0.000260347 4.09773e-07 1.39218e-08 -2.39529 3.42321 -4.1126 0.246474 -6500 0.00013717 -5.65395e-07 4.58189e-09 -3.04285 -4.87635
 0.106634 0.289039 6500 0.000592184 -3.96167e-06 5.19424e-08 -0.0107711 -0.704379 -0.121788 -0.252244 -6500 0.000190515 -2.0184e-07 7.62346e-09 -0.0202767 -0.0998969
 -0.521743 -0.310009 6500 4.08826e-05 2.0816e-08 1.90517e-09 0.00236992 -0.789451 0.393284 0.30225 -6500 0.000269967 9.85836e-07 1.05297e-08 -0.0360824 -1.25058
 0.633486 0.348705 6500 0.000308616 -1.98207e-06 1.64623e-08 -0.331407 -0.631429 -0.134853 -0.243381 -6500 0.00113332 -5.48224e-06 4.70611e-08 -0.20689 -0.464664
 -1
 0.250793 -0.418477 6500 0.000639761 -3.97162e-06 5.35716e-08 0.0236509 -0.0967741 -0.939432 0.213822 -6500 0.00101504 4.76815e-06 3.40637e-08 -0.230521 1.22963
 -0.0803617 -0.215896 6500 0.00048926 -4.05341e-07 2.84763e-08 -0.0191865 0.0138899 0.0929239 0.249321 -6500 0.000160034 -5.71068e-07 1.14816e-08 -0.0343803 0.0340878
 0.0708463 0.267774 6500 0.000370144 -7.80146e-07 1.85879e-08 0.100681 0.170803 -0.0193934 -0.597218 -6500 0.000197654 -3.07021e-07 7.13255e-09 0.0630467 0.195725
 -0.00715044 0.276182 6500 0.00112703 3.37984e-06 4.47091e-08 -0.14803 -0.261229 0.103519 -0.265121 -6500 0.0017595 4.13166e-08 5.92747e-08 -0.15233 0.316762
 -1
 -0.0980206 -0.215746 6500 0.00140333 -8.07696e-06 7.81639e-08 -0.0192483 -1.06154 0.136041 0.222134 -6500 8.49966e-05 1.81693e-07 3.8977e-09 -0.0313922 -0.028345
 -1
 -1
 -0.0959266 0.303214 6500 0.00029563 -9.69111e-07 1.14356e-08 0.00905253 0.349527 0.107139 -0.292463 -6500 0.000288 3.86438e-07 1.07166e-08 -0.00997709 0.615197
 0.185788 0.316389 6500 0.000349671 -3.3956e-07 1.24368e-08 0.0293968 0.0915019 -4.10391 -0.232813 -6500 0.00105376 -4.01263e-06 3.59879e-08 -3.13057 3.76975
 -1
 -0.304318 0.23092 6500 0.000407195 -1.33997e-06 1.98399e-08 -0.0804548 0.614796 0.346677 -0.224058 -6500 0.000990844 2.40153e-06 4.2878e-08 -0.0850879 -0.158924
 -1
 -1
 0.187592 0.205 6500 0.000328242 1.86781e-07 1.17028e-08 0.111059 0.39574 -0.141946 -0.216761 -6500 0.000374592 -1.04055e-07 1.35744e-08 0.118989 0.521692
 0.0339016 0.388371 6500 0.00109396 3.90973e-06 3.81268e-08 -0.0412582 0.0705827 -5.71512 -0.218404 -6500 0.000268861 -4.85811e-07 1.34202e-08 -3.49531 4.55098
 0.200402 -0.381405 6500 0.000170052 2.89247e-07 9.01619e-09 0.0606999 0.172791 -0.26805 0.373477 -6500 0.000497563 2.01306e-06 1.98768e-08 0.0507921 -0.529118
 0.32177 0.60417 6500 0.00102791 3.46799e-06 4.11079e-08 0.0517938 -0.292405 0.299015 -0.267563 -6500 0.000959923 4.45056e-06 3.19872e-08 0.0665378 -0.790017
 0.114323 -0.232017 6500 0.000462835 -9.89378e-07 2.77486e-08 0.0295969 -0.147301 -0.103079 0.227186 -6500 0.000852218 4.28538e-06 3.00407e-08 0.0246487 -0.633926
 0.44045 -0.182132 6500 0.00106884 2.2682e-06 5.45831e-08 0.00939789 -0.168529 -2.65133 0.26854 -6500 0.000195156 -8.12901e-07 9.64673e-09 -2.09719 -3.86802
 0.177441 -0.291798 6500 0.00100408 -1.83186e-06 6.61392e-08 0.0436646 0.663195 -0.165565 0.297769 -6500 0.000108824 -1.68176e-07 6.79775e-09 0.0424082 -0.550715
 -4.01559 -0.311269 6500 0.000499444 4.14128e-07 2.54305e-08 -3.92704 5.40243 0.713588 0.555346 -6500 0.000904646 4.45191e-06 3.30614e-08 -0.00911106 -1.16013
 -1
 0.284079 -0.312708 6500 0.000357502 1.94626e-06 1.29586e-08 -0.0202546 0.275225 -0.435874 0.408594 -6500 0.000489291 2.24609e-06 1.77712e-08 -0.00691109 -0.037906
 0.0494549 -0.2471 6500 3.92808e-05 -1.95621e-09 1.71348e-09 0.0711898 -0.304157 -0.026644 0.220059 -6500 0.000249642 9.84426e-07 1.00909e-08 0.0653328 -0.532127
 0.233739 -0.419525 6500 0.000845796 4.74067e-06 2.98398e-08 -0.223932 1.49139 -0.208263 0.430081 -6500 0.000334997 -4.28079e-07 1.61183e-08 -0.242841 -0.254359
 -1
 -0.282482 0.214208 6500 0.000140666 4.62019e-07 5.27468e-09 0.115707 0.158235 0.310871 -0.200263 -6500 0.000920671 3.92029e-06 3.07722e-08 0.115023 0.0853807
 -1
 0.0386902 -0.182184 6500 0.000830599 -4.79628e-06 2.86658e-08 -0.0317747 -0.585914 -5.84011 0.586365 -6500 0.000961204 -5.42096e-06 3.67697e-08 -4.10701 -13.025
 -0.0111263 -0.367127 6500 0.000290535 4.42818e-07 1.49609e-08 -0.0457236 -0.215718 0.0739166 0.40682 -6500 0.000319874 -2.12748e-07 1.40134e-08 -0.0626875 -0.681582
 0.0652666 -0.459234 6500 0.00020658 -6.03745e-07 1.04867e-08 -0.0365812 0.434003 0.00636787 0.427922 -6500 0.000218639 -1.09772e-06 1.22645e-08 -0.0497807 -0.451944
 -1
 -1
 -0.243129 0.373818 6500 7.82991e-05 4.06786e-07 2.86302e-09 -0.0129916 -0.326705 0.198042 -0.360195 -6500 0.00139619 -8.96225e-06 7.76346e-08 -0.0144279 -0.535564
 0.004433 0.246444 6500 0.00062983 -4.14692e-06 5.32424e-08 -0.0270099 0.0532049 0.0663406 -0.210661 -6500 0.0011677 -5.68956e-06 4.99734e-08 -0.0351712 -0.00350646
 0.108528 -0.247881 6500 0.000855649 3.61147e-06 3.58528e-08 0.019449 -0.0800295 -0.140928 0.210038 -6500 8.78148e-05 5.54353e-08 3.38268e-09 0.0101436 0.103412
 0.0522475 0.215705 6500 0.000277701 -8.23653e-07 9.68601e-09 0.0746129 0.735211 -0.0391414 -0.199184 -6500 5.82274e-05 -3.1591e-07 4.65446e-09 0.0747684 0.0817542
 0.113711 0.328329 6500 0.000878032 3.58225e-06 3.61795e-08 -0.565444 -0.189846 0.459847 -0.173698 -6500 0.00176888 2.3183e-07 5.90923e-08 0.0819758 0.185536
